weight,year,age,sex,education,race,asset_total,asset_housing,debt_total,debt_housing,income
7629.5145795,1989,51,male,no college,white,699790.82,223903.21,1138.17,0,68160.17
9108.6157229,1989,46,male,college degree,white,470627.57,233232.51,107286.95,82097.84,126583.17
9145.0936442,1989,24,male,no college,white,30525.47,0,3731.72,0,52580.7
7733.133216,1989,27,female,no college,white,4030.26,0,0,0,33106.37
9084.9691295,1989,44,male,no college,black,383994,93293,13061.02,13061.02,87634.5
10294.136589,1989,55,male,no college,white,273814.97,242561.81,4104.89,0,38948.67
6845.5053115,1989,18,female,no college,white,373.17,0,0,0,7789.73
5537.8485768,1989,29,female,no college,black,4200.05,0,1436.71,0,27264.07
7709.748888,1989,44,male,no college,white,3731.72,0,932.93,0,11684.6
8089.9962367,1989,65,female,college degree,white,90494.21,72768.54,32540.6,20524.46,46738.4
14627.708287,1989,24,female,college degree,white,6343.92,0,6250.63,0,75949.9
9507.4979772,1989,84,female,no college,white,341452.39,0,0,0,37001.23
9130.6633631,1989,28,male,some college,white,31719.62,0,7463.44,0,56475.57
4981.0384364,1989,43,male,some college,Hispanic,80231.98,27987.9,11773.58,9329.3,70107.6
7444.0762943,1989,37,male,no college,white,24610.69,9329.3,33660.12,16792.74,40896.1
7749.3618874,1989,43,male,no college,white,95252.16,80231.98,43586.49,26122.04,31158.93
6879.6772841,1989,29,male,no college,Hispanic,37317.2,0,5037.82,0,70107.6
5676.9197453,1989,35,male,college degree,white,31999.5,0,21755.93,0,467384.01
7519.1787339,1989,48,male,no college,Hispanic,125908.24,102622.3,85549.68,72768.54,42843.53
5439.9509011,1989,41,male,some college,Hispanic,356397.93,279879.01,110087.61,63439.24,292115.01
10007.873014,1989,40,male,college degree,white,204031.8,139939.51,104917.31,93293,54528.13
8717.7106103,1989,42,female,some college,white,242561.81,205244.61,93293,93293,60370.43
7382.8883445,1989,42,female,no college,black,15225.42,0,26122.04,0,42843.53
7140.1774612,1989,68,male,some college,white,590022.27,494452.92,26122.04,26122.04,38948.67
10274.292341,1989,55,female,no college,black,3880.99,0,7463.44,0,1947.43
6773.2722554,1989,36,male,no college,other,1865.86,0,0,0,9737.17
6802.6441593,1989,40,male,no college,white,1867.73,0,4030.26,0,11684.6
11095.910254,1989,30,male,some college,white,131729.72,108219.88,100719.13,98890.58,74002.47
9748.3889074,1989,48,male,no college,white,225769.07,139939.51,82097.84,9329.3,107108.84
9729.4949456,1989,33,male,some college,white,0,0,4291.48,0,13632.03
11838.424288,1989,66,female,no college,white,113071.12,93293,0,0,17526.9
9246.466952,1989,21,female,college degree,white,3936.96,0,522.44,0,21421.77
6887.9002754,1989,44,female,no college,white,121896.64,93293,99338.39,72768.54,54528.13
5237.5917325,1989,58,male,no college,white,513391.4,0,16792.74,0,87634.5
8183.4619351,1989,30,female,no college,white,0,0,0,0,13632.03
4728.461739,1989,70,male,no college,white,1029021.83,186586.01,0,0,66212.73
5955.0460347,1989,62,male,no college,Hispanic,127083.73,63439.24,9329.3,7463.44,64265.3
8963.5454285,1989,37,male,college degree,white,322887.09,111951.6,79392.35,67170.96,38948.67
8717.7106103,1989,44,male,no college,white,149250.15,115683.32,14553.71,13061.02,7789.73
8066.6140936,1989,31,male,college degree,white,567855.85,0,31719.62,0,194743.34
7873.1659205,1989,50,male,some college,white,325219.41,186586.01,3171.96,0,50633.27
6411.7936959,1989,65,female,no college,white,1455.37,0,3731.72,0,15579.47
11751.622553,1989,62,male,no college,white,452377.77,223903.21,9907.72,0,60370.43
5044.83913,1989,50,male,no college,white,1110186.74,27987.9,17352.5,746.34,79844.77
8248.3653891,1989,61,male,no college,black,35358.05,27987.9,597.08,0,21421.77
8380.1347508,1989,70,male,no college,white,310497.77,93293,0,0,44790.97
9130.3276254,1989,31,male,some college,white,219984.9,26122.04,27614.73,0,99319.1
8415.7045139,1989,31,female,no college,black,3731.72,0,3955.62,0,11684.6
7133.6636464,1989,83,female,some college,white,69036.82,55975.8,0,0,7789.73
7366.8910234,1989,73,female,college degree,white,360073.68,111951.6,0,0,48685.83
5799.8317623,1989,51,male,no college,white,399294.06,93293,0,0,72055.03
5099.3701846,1989,38,male,no college,white,144137.69,111951.6,0,0,29211.5
9097.2929613,1989,72,female,college degree,white,389311.7,46646.5,0,0,83739.63
7173.413631,1989,35,female,college degree,white,404891.64,205244.61,111951.6,111951.6,175269
5642.4712152,1989,42,male,college degree,white,513096.59,233232.51,159836.1,100756.44,103213.97
7382.8883445,1989,35,female,some college,black,9814.42,0,17483.11,0,35053.8
8182.352262,1989,39,female,some college,white,1585.98,0,0,0,7789.73
8717.7106103,1989,38,female,some college,white,129602.64,121280.9,80511.86,41048.92,33106.37
9915.196007,1989,45,male,no college,white,164699.47,121280.9,133595.58,74634.4,68160.17
12482.438659,1989,30,male,college degree,white,137569.86,100756.44,99133.15,83963.7,114898.57
4691.0378159,1989,39,male,college degree,white,624130.19,162329.83,110085.74,110085.74,338853.41
6159.5329225,1989,67,male,college degree,white,212708.05,83963.7,1660.62,1660.62,37001.23
5206.1050841,1989,36,male,college degree,white,712758.55,139939.51,259354.55,97024.72,301852.17
9130.6633631,1989,32,female,no college,white,1716.59,0,466.47,0,19474.33
4114.6195416,1989,36,female,no college,white,30376.2,13061.02,14311.15,11195.16,25316.63
5523.8245294,1989,42,female,college degree,other,792729.31,389964.76,272415.57,205244.61,111003.7
9994.874322,1989,27,female,no college,white,0,0,74.63,0,7789.73
12207.542359,1989,21,female,no college,black,0,0,167.93,0,15579.47
10317.065972,1989,44,male,some college,Hispanic,264728.23,233232.51,199647.03,194049.45,54528.13
5076.3633115,1989,35,male,college degree,other,699697.53,0,124826.04,0,109056.27
7448.5529708,1989,72,male,no college,white,291783.2,111951.6,0,0,54528.13
6097.3689389,1989,38,female,college degree,white,4496.72,0,13061.02,0,9737.17
6509.0915522,1989,63,male,some college,white,212558.78,149268.81,8582.96,0,97371.67
9225.2947384,1989,35,female,college degree,black,5224.41,0,9329.3,0,44790.97
13317.197047,1989,68,male,college degree,white,22894.1,0,951.59,0,11684.6
6004.7406685,1989,84,male,no college,white,612002.1,0,0,0,50633.27
9018.9171979,1989,29,female,some college,white,35227.44,0,11381.75,0,58423
9493.0922194,1989,45,female,some college,black,282733.78,223903.21,62207.77,61573.38,46738.4
8238.2691502,1989,64,female,some college,white,321301.1,307866.91,73888.06,67170.96,87634.5
2398.2819365,1989,54,male,no college,white,1606132.35,0,119415.04,0,124635.74
7508.6583475,1989,68,female,no college,white,93293,0,0,0,37001.23
13376.778501,1989,24,male,college degree,other,18658.6,0,48045.9,0,42843.53
5100.6661654,1989,48,male,some college,white,2296556.55,522440.82,709.03,0,142162.64
6219.7032916,1989,66,female,some college,white,1013162.02,371306.15,0,0,46738.4
11517.096833,1989,33,female,no college,white,142924.88,55975.8,67544.13,65305.1,70107.6
10109.662428,1989,75,male,no college,white,163449.34,57841.66,0,0,31158.93
9097.2929613,1989,70,female,college degree,white,231366.65,130610.21,7463.44,1865.86,23369.2
5265.7379691,1989,57,male,no college,white,21774.59,0,0,0,9737.17
8158.7707335,1989,54,female,college degree,white,270325.81,93293,0,0,56475.57
7732.7292078,1989,43,female,no college,Hispanic,12874.43,0,2425.62,0,25316.63
4016.5613503,1989,69,male,no college,white,1440070.8,111951.6,0,0,40896.1
9748.349999,1989,52,male,college degree,white,699884.11,186586.01,113817.46,11195.16,325221.37
11751.622553,1989,61,male,no college,white,410116.04,242561.81,16792.74,16792.74,58423
13303.967727,1989,28,male,some college,white,152440.77,0,7463.44,0,29211.5
11638.220643,1989,47,female,college degree,white,314770.59,233232.51,110645.5,102622.3,77897.33
8469.2779706,1989,44,male,college degree,white,617599.68,317196.21,132476.07,126878.49,105161.4
7508.1272233,1989,63,male,no college,white,194105.42,121280.9,0,0,48685.83
9902.8056235,1989,20,male,no college,white,19703.48,0,15467.98,0,25316.63
5575.2641023,1989,77,male,no college,white,617226.51,0,24256.18,0,77897.33
8182.352262,1989,41,male,college degree,white,24946.55,0,5410.99,0,11684.6
9975.7670545,1989,79,male,no college,white,5597.58,0,6045.39,0,11684.6
6571.1588296,1989,59,male,college degree,other,417952.66,298537.61,77526.49,76500.26,38948.67
3301.6114415,1989,47,male,no college,white,331749.92,186586.01,166061.55,130610.21,194743.34
4798.8207019,1989,50,male,some college,white,1584917.52,653051.03,500050.5,278013.15,165531.84
5157.8092526,1989,74,male,no college,white,1515078.38,537367.7,122269.81,44780.64,70107.6
6567.3846788,1989,71,male,some college,white,508633.46,466465.02,26122.04,26122.04,56475.57
6872.528686,1989,62,male,no college,white,792990.53,408623.36,0,0,155794.67
9596.6805491,1989,67,male,no college,white,295421.63,270549.71,16792.74,9329.3,31158.93
7945.0767111,1989,38,male,no college,white,242076.69,186586.01,82097.84,65305.1,58423
9248.0853505,1989,58,female,no college,black,112324.78,78366.12,31868.89,9329.3,38948.67
8469.2779706,1989,39,male,college degree,white,536173.55,438477.12,298780.17,255622.83,157742.1
12435.53012,1989,42,male,no college,white,152683.33,117549.18,70716.1,69036.82,54528.13
6548.9811707,1989,19,female,some college,black,559.76,0,522.44,0,3894.87
5788.590753,1989,27,male,no college,white,15747.86,0,44034.3,0,62317.87
6845.5053115,1989,20,female,no college,white,5597.58,0,1044.88,0,11684.6
9246.466952,1989,24,female,some college,white,1865.86,0,27241.56,0,9737.17
6887.9002754,1989,38,male,no college,white,143913.79,93293,100849.74,78366.12,146057.5
7447.023833,1989,37,male,no college,white,6679.78,0,1679.27,0,33106.37
9568.1059752,1989,54,male,no college,white,219425.14,149268.81,37317.2,0,111003.7
3662.3332758,1989,81,female,college degree,white,512551.76,121280.9,0,0,27264.07
5877.6553618,1989,85,female,no college,white,4664.65,3731.72,0,0,11684.6
5029.9144487,1989,43,male,no college,white,151864.22,93293,106354.02,69036.82,109056.27
2241.5136073,1989,68,male,no college,white,3280183.88,79299.05,27987.9,0,112951.14
9036.4312838,1989,46,female,no college,white,179682.33,154866.39,2574.89,2574.89,62317.87
3524.5870184,1989,41,male,no college,white,248159.39,9329.3,7463.44,0,77897.33
8675.8482268,1989,63,female,no college,black,0,0,0,0,5842.3
4743.2080242,1989,46,female,no college,black,22483.61,11195.16,11978.82,0,31158.93
11095.910254,1989,28,male,college degree,white,131207.28,98890.58,119415.04,91427.14,77897.33
6903.8534699,1989,50,male,no college,white,285010.13,186586.01,95942.52,39183.06,111003.7
8471.8720126,1989,64,male,some college,white,104021.7,93293,65305.1,59707.52,62317.87
8343.6776231,1989,30,male,no college,Hispanic,373.17,0,0,0,5842.3
9907.7339678,1989,74,male,college degree,white,350408.52,298537.61,0,0,29211.5
7108.2662858,1989,71,male,college degree,white,579722.72,186586.01,0,0,23369.2
11408.01132,1989,73,female,no college,white,72805.86,72768.54,44668.69,42914.78,15579.47
8658.1041612,1989,64,female,college degree,white,320927.93,177256.71,0,0,48685.83
7323.1759949,1989,57,male,college degree,white,320927.93,242561.81,11195.16,0,136320.34
9130.3276254,1989,34,male,college degree,white,264763.68,78366.12,0,0,68160.17
8415.7045139,1989,31,female,some college,black,75567.33,0,10728.7,0,29211.5
10896.507443,1989,44,male,no college,white,208043.4,149268.81,109899.16,108219.88,114898.57
9774.1570957,1989,76,male,no college,white,201512.89,93293,0,0,19474.33
3979.9531027,1989,65,male,college degree,white,1677893.33,354513.41,93293,93293,134372.9
9895.9787412,1989,30,female,no college,white,2201.71,0,970.25,0,33106.37
6477.5189266,1989,35,female,some college,white,613867.96,410489.22,233232.51,223903.21,126583.17
11791.31401,1989,27,male,college degree,white,338560.31,167927.41,111951.6,111951.6,95424.24
9204.2811681,1989,75,male,college degree,white,44967.23,0,0,0,27264.07
9081.9909236,1989,26,male,no college,white,0,0,3339.89,0,7789.73
6584.9530775,1989,39,male,college degree,white,1453971.46,876954.23,729551.29,619465.54,192795.9
14560.160003,1989,23,female,college degree,other,8023.2,0,0,0,48685.83
7598.7442291,1989,62,male,no college,white,57095.32,18658.6,0,0,44790.97
12365.529093,1989,34,female,college degree,white,9702.47,0,0,0,64265.3
6097.3689389,1989,42,male,no college,white,0,0,0,0,83739.63
6934.9179915,1989,52,male,no college,white,56722.15,0,17781.65,0,40896.1
6729.0890775,1989,38,male,no college,Hispanic,0,0,0,0,17526.9
8292.0220144,1989,36,male,some college,Hispanic,151134.67,121280.9,130610.21,108219.88,68160.17
5524.4511782,1989,36,male,college degree,white,112324.78,0,373.17,0,155794.67
9561.9301659,1989,29,female,no college,black,1865.86,0,0,0,19474.33
9549.5614443,1989,34,female,no college,white,39183.06,0,0,0,52580.7
9148.9442249,1989,52,female,no college,black,0,0,671.71,0,25316.63
12207.542359,1989,24,female,no college,black,1959.15,0,0,0,13632.03
8475.5060657,1989,38,female,college degree,black,11922.85,0,119937.49,0,77897.33
11360.516896,1989,29,female,some college,white,8396.37,0,9403.93,0,25316.63
9563.1892432,1989,53,female,no college,white,2332.33,0,130.61,0,11684.6
8075.4304136,1989,43,female,college degree,other,0,0,0,0,15579.47
13386.651689,1989,28,male,no college,white,25301.06,3731.72,373.17,0,48685.83
8008.5432377,1989,38,male,college degree,white,366828.09,139939.51,93293,93293,118793.44
5299.6108593,1989,54,male,no college,white,1152168.6,149268.81,1585.98,0,58423
1550.9414646,1989,48,male,no college,white,3039486.06,135834.61,0,0,243429.17
10705.572782,1989,34,male,college degree,black,188209.31,166061.55,139062.55,138073.65,87634.5
8813.8326078,1989,51,male,no college,white,187015.16,149268.81,85083.22,65305.1,99319.1
11376.144169,1989,28,male,college degree,white,242375.22,205244.61,153746.87,153000.53,54528.13
8628.248204,1989,28,male,some college,black,46366.62,0,10821.99,0,81792.2
1494.7969622,1989,57,male,college degree,white,4804589.69,373172.01,101148.27,97024.72,329116.24
10562.489162,1989,32,male,some college,white,183003.56,70902.68,46646.5,27987.9,70107.6
9862.4279534,1989,25,male,some college,white,107734.76,83963.7,92639.95,52244.08,33106.37
8636.4895928,1989,55,male,no college,black,34928.9,0,9385.28,0,54528.13
9549.5614443,1989,32,male,college degree,white,66331.33,0,110085.74,0,52580.7
11938.445479,1989,28,female,no college,black,373.17,0,0,0,19474.33
6314.0822746,1989,36,male,no college,white,231928.27,65305.1,68663.65,27987.9,107108.84
5565.2751269,1989,38,male,no college,other,3694.4,0,1343.42,0,9737.17
4071.9750952,1989,71,male,no college,white,466465.02,279879.01,0,0,15579.47
6845.5053115,1989,23,male,no college,white,3731.72,0,1567.32,0,54528.13
5195.5755468,1989,39,male,some college,white,159531.04,93293,68010.6,48512.36,107108.84
7030.3931857,1989,52,male,no college,other,138260.23,93293,14926.88,0,27264.07
6728.5571702,1989,36,female,some college,black,3115.99,0,5597.58,0,50633.27
9694.6228121,1989,70,female,no college,white,174663.16,111951.6,0,0,25316.63
15927.177243,1989,72,male,college degree,black,2798.79,0,1175.49,0,13632.03
9427.3038966,1989,74,female,no college,white,203733.26,110085.74,0,0,21421.77
5776.5787937,1989,63,male,college degree,white,179383.79,111951.6,10915.28,5597.58,70107.6
7299.6363167,1989,33,male,college degree,black,165128.62,111951.6,66051.45,54109.94,75949.9
8735.1539032,1989,32,female,some college,black,4701.97,0,373.17,0,19474.33
5029.9144487,1989,40,male,no college,white,150724.18,42914.78,24536.06,16792.74,74002.47
5797.5990293,1989,79,male,no college,white,13135.65,9329.3,2798.79,0,25316.63
5170.9370237,1989,67,male,some college,white,431013.68,158598.11,151134.67,110085.74,70107.6
6097.3689389,1989,43,female,no college,white,10952.6,0,6903.68,0,70107.6
6922.302094,1989,41,male,college degree,white,267191.16,208976.33,79765.52,61573.38,70107.6
8190.5982891,1989,44,male,no college,black,85960.17,65305.1,69036.82,69036.82,44790.97
11702.844082,1989,24,male,no college,white,21009.58,0,19237.02,0,58423
9370.0315292,1989,30,male,college degree,white,62991.44,37317.2,39332.33,22390.32,25316.63
8952.8399242,1989,74,male,some college,white,96334.36,46646.5,9329.3,0,48685.83
6859.9597277,1989,42,female,some college,white,279.88,0,186.59,0,40896.1
8777.2188282,1989,50,female,no college,white,6157.34,0,0,0,29211.5
6768.3714859,1989,54,male,college degree,white,584014.2,307866.91,207110.47,188451.87,179163.87
9729.4949456,1989,30,female,no college,white,19684.82,0,20524.46,0,93476.8
4831.7613055,1989,35,male,college degree,white,83497.24,27987.9,14926.88,1865.86,111003.7
4511.8286134,1989,77,male,no college,white,153373.7,93293,0,0,38948.67
7733.133216,1989,27,female,no college,white,3974.28,0,4384.77,0,19474.33
7403.4933334,1989,68,male,no college,white,106354.02,65305.1,0,0,31158.93
9748.3889074,1989,45,male,college degree,white,436611.26,289208.31,270549.71,214573.91,85687.07
8260.2002108,1989,41,male,no college,white,200822.52,0,4720.63,0,97371.67
12365.529093,1989,33,male,no college,white,8023.2,0,2500.25,0,87634.5
8238.2691502,1989,63,male,no college,white,439036.88,251891.11,0,0,85687.07
12181.938831,1989,34,male,no college,white,32092.79,0,4664.65,0,116846
11689.563676,1989,61,female,no college,white,0,0,0,0,5842.3
13837.98866,1989,85,male,no college,white,7463.44,0,0,0,31158.93
11183.211308,1989,62,female,no college,black,0,0,0,0,15579.47
